,author,repo,path,file_type,file_depth,vars_in_file,vars_in_file_alldepths,unique_vars_in_file_alldepths,most_occurring_var,unique_values_in_file_alldepths,most_occurring_value,lines_of_code,language
208,camptocamp,puppet-openssl,camptocamp\puppet-openssl\spec\acceptance\nodesets\ubuntu-15.04-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
209,camptocamp,puppet-openssl,camptocamp\puppet-openssl\spec\acceptance\nodesets\ubuntu-15.04-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
210,camptocamp,puppet-openssl,camptocamp\puppet-openssl\spec\acceptance\nodesets\ubuntu-15.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
211,camptocamp,puppet-openssl,camptocamp\puppet-openssl\spec\acceptance\nodesets\ubuntu-15.10.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
212,camptocamp,puppet-openssl,camptocamp\puppet-openssl\spec\acceptance\nodesets\ubuntu-16.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
213,camptocamp,puppet-postfix,camptocamp\puppet-postfix\.fixtures.yml,<class 'dict'>,5,1,0,0,0,0,0,14,puppet
214,camptocamp,puppet-postfix,camptocamp\puppet-postfix\.sync.yml,<class 'dict'>,3,1,0,0,0,0,0,31,puppet
215,camptocamp,puppet-postfix,camptocamp\puppet-postfix\.travis.yml,<class 'dict'>,4,9,0,0,0,0,0,124,puppet
216,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\centos-5.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
217,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\centos-6.yml,<class 'dict'>,5,2,0,0,0,0,0,17,puppet
218,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\centos-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
219,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\debian-6.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
220,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\debian-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
221,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\debian-8.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
222,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\debian-9.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
223,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-12.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
224,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-14.04.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
225,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-14.10.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
226,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-15.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
227,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-15.10.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
228,camptocamp,puppet-postfix,camptocamp\puppet-postfix\spec\acceptance\nodesets\ubuntu-16.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
229,camptocamp,puppet-systemd,camptocamp\puppet-systemd\.fixtures.yml,<class 'dict'>,4,1,0,0,0,0,0,7,puppet
230,camptocamp,puppet-systemd,camptocamp\puppet-systemd\.sync.yml,<class 'dict'>,3,1,0,0,0,0,0,3,puppet
231,camptocamp,puppet-systemd,camptocamp\puppet-systemd\.travis.yml,<class 'dict'>,4,9,0,0,0,0,0,34,puppet
232,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-5-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
233,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-5.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
234,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-6-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
235,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-6-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
236,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-6-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
237,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-6.yml,<class 'dict'>,5,2,0,0,0,0,0,17,puppet
238,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-7-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
239,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-7-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
240,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-7-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
241,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\centos-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
242,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-6-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
243,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-6-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
244,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-6-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
245,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-6.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
246,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-7-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
247,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-7-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
248,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-7-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
249,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
250,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-8-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
251,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-8-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
252,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-8-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
253,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\debian-8.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
254,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-10.04-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,13,puppet
255,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-12.04-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
256,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-12.04-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
257,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-12.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
258,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.04-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
259,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.04-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
260,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.04-x86_64-vagrant.yml,<class 'dict'>,5,2,0,0,0,0,0,11,puppet
261,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.04.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
262,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.10-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
263,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.10-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
264,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-14.10.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
265,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-15.04-x86_64-docker.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
266,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-15.04-x86_64-openstack.yml,<class 'dict'>,5,2,0,0,0,0,0,14,puppet
267,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-15.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
268,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-15.10.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
269,camptocamp,puppet-systemd,camptocamp\puppet-systemd\spec\acceptance\nodesets\ubuntu-16.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
270,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\.fixtures.yml,<class 'dict'>,4,1,0,0,0,0,0,11,puppet
271,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\.sync.yml,<class 'dict'>,3,1,0,0,0,0,0,10,puppet
272,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\.travis.yml,<class 'dict'>,4,10,0,0,0,0,0,75,puppet
273,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\centos-5.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
274,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\centos-6.yml,<class 'dict'>,5,2,0,0,0,0,0,17,puppet
275,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\centos-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
276,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\debian-6.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
277,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\debian-7.yml,<class 'dict'>,5,2,0,0,0,0,0,15,puppet
278,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\debian-8.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
279,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-12.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
280,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-14.04.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
281,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-14.10.yml,<class 'dict'>,5,2,0,0,0,0,0,18,puppet
282,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-15.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
283,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-15.10.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
284,camptocamp,puppet-tomcat,camptocamp\puppet-tomcat\spec\acceptance\nodesets\ubuntu-16.04.yml,<class 'dict'>,5,2,0,0,0,0,0,16,puppet
285,choria-io,mcollective-choria,choria-io\mcollective-choria\.rubocop.yml,<class 'dict'>,3,49,0,0,0,0,0,165,puppet
286,choria-io,mcollective-choria,choria-io\mcollective-choria\.circleci\config.yml,<class 'dict'>,4,3,0,0,0,0,0,15,puppet
287,choria-legacy,mcollective-puppet-agent,choria-legacy\mcollective-puppet-agent\.travis.yml,<class 'dict'>,3,6,0,0,0,0,0,14,puppet
288,claranet,puppet-consul_template,claranet\puppet-consul_template\.fixtures.yml,<class 'dict'>,5,1,0,0,0,0,0,14,puppet
289,claranet,puppet-consul_template,claranet\puppet-consul_template\.rubocop.yml,<class 'dict'>,3,40,0,0,0,0,0,118,puppet
290,claranet,puppet-consul_template,claranet\puppet-consul_template\.sync.yml,<class 'dict'>,3,4,0,0,0,0,0,14,puppet
291,claranet,puppet-consul_template,claranet\puppet-consul_template\.travis.yml,<class 'dict'>,4,13,0,0,0,0,0,44,puppet
292,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\default_facts.yml,<class 'dict'>,2,4,0,0,0,0,0,8,puppet
293,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\centos-511-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
294,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\centos-64-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,11,puppet
295,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\centos-65-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
296,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\centos-7-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
297,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\debian-609-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
298,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\debian-76-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
299,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\default.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
300,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\fedora-20-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
301,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\ubuntu-server-1204-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
302,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\ubuntu-server-12042-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
303,claranet,puppet-consul_template,claranet\puppet-consul_template\spec\acceptance\nodesets\ubuntu-server-1404-x64.yml,<class 'dict'>,4,2,0,0,0,0,0,12,puppet
304,crayfishx,puppet-firewalld,crayfishx\puppet-firewalld\.fixtures.yml,<class 'dict'>,5,1,0,0,0,0,0,9,puppet
305,crayfishx,puppet-firewalld,crayfishx\puppet-firewalld\.travis.yml,<class 'dict'>,3,4,0,0,0,0,0,28,puppet
306,crayfishx,puppet-firewalld,crayfishx\puppet-firewalld\spec\acceptance\nodesets\default.yml,<class 'dict'>,4,1,0,0,0,0,0,6,puppet
307,dalen,puppet-puppetdbquery,dalen\puppet-puppetdbquery\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,3,puppet
308,dalen,puppet-puppetdbquery,dalen\puppet-puppetdbquery\.travis.yml,<class 'dict'>,2,4,0,0,0,0,0,24,puppet
309,danieldreier,autosign,danieldreier\autosign\.travis.yml,<class 'dict'>,4,10,0,0,0,0,0,48,puppet
